basket_id,customer_id,zone_code,ts_local,items,amount_aed,daypart,sample
B0002531,C02018,DXB-MAR,2025-12-19T21:00,2,56.0,evening,1
B0002532,C00275,DXB-DEI,2025-12-19T21:00,2,42.0,evening,1
B0002533,C00759,DXB-DEI,2025-12-19T21:00,2,52.0,evening,1
B0002534,C02151,DXB-MAR,2025-12-19T22:00,1,26.0,evening,1
B0002535,C01121,DXB-MAR,2025-12-19T22:00,2,44.0,evening,1
B0002536,C00457,DXB-MAR,2025-12-19T23:00,2,58.0,evening,1
B0002537,C00585,DXB-DTN,2025-12-20T07:00,1,32.0,morning,1
B0002538,C00801,DXB-DTN,2025-12-20T07:00,2,58.0,morning,1
B0002539,C00205,DXB-DEI,2025-12-20T08:00,1,32.0,morning,1
B0002540,C00295,DXB-DTN,2025-12-20T09:00,2,50.0,morning,1
B0002541,C00050,DXB-DTN,2025-12-20T09:00,4,94.0,morning,1
B0002542,C00337,DXB-MAR,2025-12-20T09:00,1,18.0,morning,1
B0002543,C01490,DXB-DTN,2025-12-20T10:00,1,24.0,morning,1
B0002544,C01153,DXB-MOE,2025-12-20T11:00,1,32.0,midday,1
B0002545,C00429,DXB-MAR,2025-12-20T11:00,2,58.0,midday,1
B0002546,C00529,DXB-MAR,2025-12-20T11:00,1,18.0,midday,1
B0002547,C01701,DXB-DEI,2025-12-20T11:00,1,32.0,midday,1
B0002548,C01298,DXB-MOE,2025-12-20T14:00,1,32.0,midday,1
B0002549,C00233,DXB-MOE,2025-12-20T15:00,1,18.0,midday,1
B0002550,C00635,DXB-MAR,2025-12-20T16:00,2,58.0,midday,1
B0002551,C00688,DXB-MAR,2025-12-20T16:00,3,76.0,midday,1
B0002552,C02329,DXB-MAR,2025-12-20T17:00,2,56.0,evening,1
B0002553,C01042,DXB-DTN,2025-12-20T18:00,2,44.0,evening,1
B0002554,C00495,DXB-DTN,2025-12-20T18:00,2,44.0,evening,1
B0002555,C02221,DXB-MOE,2025-12-20T19:00,1,18.0,evening,1
B0002556,C00731,DXB-MOE,2025-12-20T19:00,2,50.0,evening,1
B0002557,C00833,DXB-MOE,2025-12-20T19:00,5,112.0,evening,1
B0002558,C01865,DXB-MAR,2025-12-20T19:00,2,44.0,evening,1
B0002559,C01763,DXB-MAR,2025-12-20T19:00,1,18.0,evening,1
B0002560,C00444,DXB-MAR,2025-12-20T20:00,1,24.0,evening,1
B0002561,C00201,DXB-MAR,2025-12-20T20:00,1,26.0,evening,1
B0002562,C00444,DXB-DTN,2025-12-20T21:00,2,50.0,evening,1
B0002563,C01518,DXB-MAR,2025-12-20T21:00,1,18.0,evening,1
B0002564,C02385,DXB-MAR,2025-12-20T21:00,1,18.0,evening,1
B0002565,C01213,DXB-DEI,2025-12-20T21:00,1,26.0,evening,1
B0002566,C00265,DXB-MAR,2025-12-20T22:00,1,26.0,evening,1
B0002567,C01449,DXB-MAR,2025-12-21T07:00,2,64.0,morning,1
B0002568,C00763,DXB-DEI,2025-12-21T07:00,2,52.0,morning,1
B0002569,C01890,DXB-MOE,2025-12-21T08:00,3,76.0,morning,1
B0002570,C01971,DXB-DEI,2025-12-21T08:00,1,32.0,morning,1
B0002571,C02020,DXB-DEI,2025-12-21T08:00,2,50.0,morning,1
B0002572,C00867,DXB-DEI,2025-12-21T08:00,1,26.0,morning,1
B0002573,C00959,DXB-DEI,2025-12-21T08:00,2,64.0,morning,1
B0002574,C02047,DXB-DTN,2025-12-21T09:00,4,102.0,morning,1
B0002575,C01227,DXB-DTN,2025-12-21T09:00,1,26.0,morning,1
B0002576,C00855,DXB-DEI,2025-12-21T09:00,1,18.0,morning,1
B0002577,C00068,DXB-MOE,2025-12-21T10:00,3,84.0,morning,1
B0002578,C01203,DXB-MAR,2025-12-21T10:00,2,58.0,morning,1
B0002579,C00624,DXB-MAR,2025-12-21T10:00,1,24.0,morning,1
B0002580,C01042,DXB-DTN,2025-12-21T11:00,1,24.0,midday,1
B0002581,C01448,DXB-MOE,2025-12-21T11:00,2,48.0,midday,1
B0002582,C01168,DXB-DTN,2025-12-21T12:00,1,18.0,midday,1
B0002583,C00933,DXB-DTN,2025-12-21T12:00,3,84.0,midday,1
B0002584,C01720,DXB-MOE,2025-12-21T12:00,2,64.0,midday,1
B0002585,C00444,DXB-MOE,2025-12-21T12:00,2,64.0,midday,1
B0002586,C01813,DXB-MOE,2025-12-21T12:00,1,24.0,midday,1
B0002587,C01496,DXB-MOE,2025-12-21T13:00,2,44.0,midday,1
B0002588,C00495,DXB-DEI,2025-12-21T18:00,3,60.0,evening,1
B0002589,C02153,DXB-DTN,2025-12-21T19:00,1,18.0,evening,1
B0002590,C00665,DXB-MOE,2025-12-21T19:00,2,58.0,evening,1
B0002591,C01469,DXB-DTN,2025-12-21T20:00,1,24.0,evening,1
B0002592,C01290,DXB-DTN,2025-12-21T20:00,3,80.0,evening,1
B0002593,C01032,DXB-MOE,2025-12-21T20:00,1,32.0,evening,1
B0002594,C00288,DXB-DTN,2025-12-21T21:00,1,18.0,evening,1
B0002595,C00622,DXB-MOE,2025-12-21T21:00,2,58.0,evening,1
B0002596,C00243,DXB-MAR,2025-12-21T21:00,1,24.0,evening,1
B0002597,C02237,DXB-MAR,2025-12-21T21:00,3,82.0,evening,1
B0002598,C01783,DXB-MAR,2025-12-21T21:00,1,18.0,evening,1
B0002599,C00858,DXB-MAR,2025-12-21T21:00,1,26.0,evening,1
B0002600,C01994,DXB-MAR,2025-12-21T21:00,3,68.0,evening,1
B0002601,C01184,DXB-DTN,2025-12-21T22:00,1,18.0,evening,1
B0002602,C00072,DXB-MAR,2025-12-21T23:00,1,18.0,evening,1
B0002603,C02373,DXB-DEI,2025-12-22T07:00,1,24.0,morning,1
B0002604,C01546,DXB-DTN,2025-12-22T09:00,3,76.0,morning,1
B0002605,C00303,DXB-DTN,2025-12-22T09:00,2,58.0,morning,1
B0002606,C01074,DXB-MOE,2025-12-22T09:00,1,32.0,morning,1
B0002607,C01337,DXB-MOE,2025-12-22T09:00,1,26.0,morning,1
B0002608,C01916,DXB-MAR,2025-12-22T09:00,1,26.0,morning,1
B0002609,C01662,DXB-MAR,2025-12-22T10:00,2,50.0,morning,1
B0002610,C01777,DXB-DTN,2025-12-22T11:00,1,26.0,midday,1
B0002611,C01833,DXB-DTN,2025-12-22T14:00,1,24.0,midday,1
B0002612,C01547,DXB-DTN,2025-12-22T18:00,2,64.0,evening,1
B0002613,C01485,DXB-MOE,2025-12-22T18:00,1,32.0,evening,1
B0002614,C00585,DXB-MAR,2025-12-22T18:00,1,26.0,evening,1
B0002615,C01152,DXB-MAR,2025-12-22T18:00,1,24.0,evening,1
B0002616,C01181,DXB-MAR,2025-12-22T18:00,1,24.0,evening,1
B0002617,C00068,DXB-MAR,2025-12-22T20:00,1,24.0,evening,1
B0002618,C00048,DXB-DEI,2025-12-22T20:00,1,32.0,evening,1
B0002619,C00842,DXB-MOE,2025-12-22T21:00,1,24.0,evening,1
B0002620,C01577,DXB-MOE,2025-12-22T21:00,2,64.0,evening,1
B0002621,C01899,DXB-DEI,2025-12-23T06:00,2,50.0,morning,1
B0002622,C00949,DXB-DEI,2025-12-23T07:00,1,26.0,morning,1
B0002623,C01336,DXB-MOE,2025-12-23T08:00,2,44.0,morning,1
B0002624,C01788,DXB-DEI,2025-12-23T08:00,1,32.0,morning,1
B0002625,C00546,DXB-DEI,2025-12-23T08:00,1,18.0,morning,1
B0002626,C01218,DXB-DEI,2025-12-23T08:00,3,88.0,morning,1
B0002627,C00310,DXB-DTN,2025-12-23T09:00,4,94.0,morning,1
B0002628,C00168,DXB-DTN,2025-12-23T09:00,1,18.0,morning,1
B0002629,C00796,DXB-MOE,2025-12-23T10:00,1,32.0,morning,1
B0002630,C00136,DXB-MOE,2025-12-23T11:00,3,74.0,midday,1
B0002631,C00514,DXB-MOE,2025-12-23T12:00,1,32.0,midday,1
B0002632,C01268,DXB-MOE,2025-12-23T13:00,1,24.0,midday,1
B0002633,C00491,DXB-DTN,2025-12-23T14:00,1,32.0,midday,1
B0002634,C01971,DXB-MOE,2025-12-23T14:00,1,24.0,midday,1
B0002635,C01830,DXB-MOE,2025-12-23T15:00,4,106.0,midday,1
B0002636,C01496,DXB-DEI,2025-12-23T15:00,1,24.0,midday,1
B0002637,C02148,DXB-DTN,2025-12-23T16:00,1,32.0,midday,1
B0002638,C02018,DXB-MOE,2025-12-23T16:00,1,26.0,midday,1
B0002639,C01892,DXB-MAR,2025-12-23T17:00,1,26.0,evening,1
B0002640,C00858,DXB-DTN,2025-12-23T19:00,1,24.0,evening,1
B0002641,C00905,DXB-MOE,2025-12-23T19:00,1,26.0,evening,1
B0002642,C01289,DXB-MOE,2025-12-23T19:00,4,106.0,evening,1
B0002643,C00106,DXB-MAR,2025-12-23T19:00,1,24.0,evening,1
B0002644,C00789,DXB-MAR,2025-12-23T20:00,4,120.0,evening,1
B0002645,C00778,DXB-MOE,2025-12-23T21:00,1,18.0,evening,1
B0002646,C00262,DXB-MAR,2025-12-23T21:00,1,26.0,evening,1
B0002647,C00045,DXB-MAR,2025-12-23T21:00,1,26.0,evening,1
B0002648,C01657,DXB-DEI,2025-12-24T06:00,4,116.0,morning,1
B0002649,C01947,DXB-DTN,2025-12-24T08:00,2,44.0,morning,1
B0002650,C00872,DXB-MOE,2025-12-24T08:00,2,58.0,morning,1
B0002651,C00092,DXB-DEI,2025-12-24T08:00,2,56.0,morning,1
B0002652,C02269,DXB-DTN,2025-12-24T11:00,3,82.0,midday,1
B0002653,C01863,DXB-DTN,2025-12-24T15:00,1,24.0,midday,1
B0002654,C00988,DXB-DTN,2025-12-24T16:00,1,18.0,midday,1
B0002655,C00951,DXB-MOE,2025-12-24T17:00,3,68.0,evening,1
B0002656,C01295,DXB-MOE,2025-12-24T17:00,2,44.0,evening,1
B0002657,C00759,DXB-MOE,2025-12-24T18:00,2,64.0,evening,1
B0002658,C01689,DXB-DTN,2025-12-24T19:00,2,48.0,evening,1
B0002659,C01862,DXB-MAR,2025-12-24T19:00,2,48.0,evening,1
B0002660,C02140,DXB-MOE,2025-12-24T20:00,2,48.0,evening,1
B0002661,C00488,DXB-DTN,2025-12-24T22:00,2,50.0,evening,1
B0002662,C01862,DXB-DEI,2025-12-25T06:00,1,18.0,morning,1
B0002663,C00241,DXB-DEI,2025-12-25T07:00,3,76.0,morning,1
B0002664,C02159,DXB-MOE,2025-12-25T08:00,4,94.0,morning,1
B0002665,C00184,DXB-DEI,2025-12-25T08:00,2,58.0,morning,1
B0002666,C01852,DXB-DTN,2025-12-25T09:00,2,52.0,morning,1
B0002667,C01997,DXB-MOE,2025-12-25T09:00,2,56.0,morning,1
B0002668,C00565,DXB-MAR,2025-12-25T09:00,1,26.0,morning,1
B0002669,C01159,DXB-MAR,2025-12-25T09:00,2,50.0,morning,1
B0002670,C01030,DXB-DEI,2025-12-25T09:00,1,24.0,morning,1
B0002671,C00768,DXB-MOE,2025-12-25T10:00,2,58.0,morning,1
B0002672,C02259,DXB-DTN,2025-12-25T11:00,2,50.0,midday,1
B0002673,C00777,DXB-MOE,2025-12-25T11:00,2,50.0,midday,1
B0002674,C00529,DXB-DTN,2025-12-25T12:00,1,26.0,midday,1
B0002675,C01478,DXB-MAR,2025-12-25T15:00,1,32.0,midday,1
B0002676,C02208,DXB-MOE,2025-12-25T16:00,3,74.0,midday,1
B0002677,C01889,DXB-MOE,2025-12-25T16:00,1,32.0,midday,1
B0002678,C01189,DXB-DTN,2025-12-25T17:00,1,24.0,evening,1
B0002679,C01432,DXB-DTN,2025-12-25T17:00,2,50.0,evening,1
B0002680,C01815,DXB-MOE,2025-12-25T17:00,1,32.0,evening,1
B0002681,C02200,DXB-MOE,2025-12-25T17:00,2,58.0,evening,1
B0002682,C00495,DXB-DTN,2025-12-25T18:00,2,50.0,evening,1
B0002683,C00076,DXB-MOE,2025-12-25T18:00,2,50.0,evening,1
B0002684,C01337,DXB-MOE,2025-12-25T18:00,1,18.0,evening,1
B0002685,C02305,DXB-MOE,2025-12-25T18:00,4,98.0,evening,1
B0002686,C00962,DXB-MOE,2025-12-25T19:00,2,44.0,evening,1
B0002687,C02261,DXB-MAR,2025-12-25T19:00,3,76.0,evening,1
B0002688,C00787,DXB-DEI,2025-12-25T19:00,1,24.0,evening,1
B0002689,C01064,DXB-DTN,2025-12-25T20:00,2,64.0,evening,1
B0002690,C00190,DXB-MAR,2025-12-25T20:00,3,66.0,evening,1
B0002691,C01900,DXB-MAR,2025-12-25T20:00,1,18.0,evening,1
B0002692,C00275,DXB-MAR,2025-12-25T21:00,2,42.0,evening,1
B0002693,C00822,DXB-MAR,2025-12-25T21:00,1,24.0,evening,1
B0002694,C00624,DXB-MAR,2025-12-25T22:00,1,24.0,evening,1
B0002695,C02103,DXB-MAR,2025-12-25T23:00,1,18.0,evening,1
B0002696,C00466,DXB-MAR,2025-12-26T07:00,3,82.0,morning,1
B0002697,C01786,DXB-DTN,2025-12-26T09:00,2,50.0,morning,1
B0002698,C01432,DXB-MOE,2025-12-26T09:00,1,18.0,morning,1
B0002699,C01067,DXB-MOE,2025-12-26T09:00,1,26.0,morning,1
B0002700,C01095,DXB-MOE,2025-12-26T10:00,2,50.0,morning,1
B0002701,C00911,DXB-DTN,2025-12-26T11:00,1,26.0,midday,1
B0002702,C02110,DXB-DTN,2025-12-26T11:00,1,26.0,midday,1
B0002703,C00961,DXB-MOE,2025-12-26T11:00,5,112.0,midday,1
B0002704,C00077,DXB-MOE,2025-12-26T11:00,1,24.0,midday,1
B0002705,C01466,DXB-MOE,2025-12-26T12:00,3,68.0,midday,1
B0002706,C01093,DXB-MOE,2025-12-26T12:00,2,50.0,midday,1
B0002707,C00125,DXB-DTN,2025-12-26T13:00,1,18.0,midday,1
B0002708,C00444,DXB-MOE,2025-12-26T13:00,2,42.0,midday,1
B0002709,C02397,DXB-DTN,2025-12-26T16:00,1,32.0,midday,1
B0002710,C01849,DXB-MOE,2025-12-26T16:00,3,68.0,midday,1
B0002711,C00256,DXB-MAR,2025-12-26T16:00,2,58.0,midday,1
B0002712,C00778,DXB-MOE,2025-12-26T18:00,3,90.0,evening,1
B0002713,C00868,DXB-DTN,2025-12-26T19:00,3,78.0,evening,1
B0002714,C02320,DXB-MAR,2025-12-26T19:00,2,44.0,evening,1
B0002715,C00549,DXB-MAR,2025-12-26T19:00,3,76.0,evening,1
B0002716,C02039,DXB-DEI,2025-12-26T19:00,2,42.0,evening,1
B0002717,C00277,DXB-MOE,2025-12-26T20:00,3,68.0,evening,1
B0002718,C01948,DXB-MAR,2025-12-26T20:00,2,36.0,evening,1
B0002719,C00495,DXB-DTN,2025-12-26T21:00,1,26.0,evening,1
B0002720,C01173,DXB-DTN,2025-12-26T22:00,1,26.0,evening,1
B0002721,C00871,DXB-MAR,2025-12-26T22:00,1,24.0,evening,1
B0002722,C01565,DXB-DTN,2025-12-27T07:00,1,18.0,morning,1
B0002723,C00747,DXB-DEI,2025-12-27T07:00,2,56.0,morning,1
B0002724,C02244,DXB-DTN,2025-12-27T08:00,2,44.0,morning,1
B0002725,C01496,DXB-DTN,2025-12-27T08:00,1,26.0,morning,1
B0002726,C02132,DXB-DTN,2025-12-27T09:00,2,42.0,morning,1
B0002727,C00269,DXB-MOE,2025-12-27T10:00,2,50.0,morning,1
B0002728,C01137,DXB-DTN,2025-12-27T11:00,1,26.0,midday,1
B0002729,C02249,DXB-MOE,2025-12-27T11:00,2,42.0,midday,1
B0002730,C00595,DXB-MOE,2025-12-27T11:00,1,18.0,midday,1
B0002731,C00883,DXB-DTN,2025-12-27T14:00,2,50.0,midday,1
B0002732,C00573,DXB-MOE,2025-12-27T14:00,1,18.0,midday,1
B0002733,C01149,DXB-DEI,2025-12-27T15:00,4,86.0,midday,1
B0002734,C00941,DXB-DEI,2025-12-27T15:00,2,42.0,midday,1
B0002735,C01570,DXB-DTN,2025-12-27T16:00,2,42.0,midday,1
B0002736,C00905,DXB-DTN,2025-12-27T17:00,1,26.0,evening,1
B0002737,C01863,DXB-DTN,2025-12-27T17:00,2,52.0,evening,1
B0002738,C00368,DXB-MOE,2025-12-27T18:00,5,132.0,evening,1
B0002739,C01028,DXB-MAR,2025-12-27T18:00,1,26.0,evening,1
B0002740,C00983,DXB-DEI,2025-12-27T18:00,1,18.0,evening,1
B0002741,C01434,DXB-DTN,2025-12-27T19:00,1,24.0,evening,1
B0002742,C01363,DXB-MAR,2025-12-27T19:00,1,32.0,evening,1
B0002743,C01852,DXB-MAR,2025-12-27T19:00,2,50.0,evening,1
B0002744,C02161,DXB-MAR,2025-12-27T19:00,1,26.0,evening,1
B0002745,C01953,DXB-MAR,2025-12-27T19:00,1,24.0,evening,1
B0002746,C00239,DXB-DEI,2025-12-27T19:00,2,52.0,evening,1
B0002747,C02215,DXB-DEI,2025-12-27T19:00,1,32.0,evening,1
B0002748,C01064,DXB-DEI,2025-12-27T19:00,4,108.0,evening,1
B0002749,C00255,DXB-MOE,2025-12-27T20:00,1,26.0,evening,1
B0002750,C01567,DXB-MOE,2025-12-27T20:00,2,58.0,evening,1
B0002751,C01215,DXB-MOE,2025-12-27T20:00,3,84.0,evening,1
B0002752,C01337,DXB-MAR,2025-12-27T20:00,1,26.0,evening,1
B0002753,C02004,DXB-MAR,2025-12-27T20:00,2,42.0,evening,1
B0002754,C00923,DXB-MOE,2025-12-27T21:00,1,26.0,evening,1
B0002755,C00383,DXB-MAR,2025-12-27T23:00,2,50.0,evening,1
B0002756,C00218,DXB-DEI,2025-12-28T06:00,1,26.0,morning,1
B0002757,C01867,DXB-MAR,2025-12-28T07:00,1,24.0,morning,1
B0002758,C00998,DXB-DTN,2025-12-28T09:00,2,58.0,morning,1
B0002759,C01698,DXB-DTN,2025-12-28T09:00,1,18.0,morning,1
B0002760,C00320,DXB-DTN,2025-12-28T09:00,3,74.0,morning,1
B0002761,C00680,DXB-DTN,2025-12-28T09:00,2,50.0,morning,1
B0002762,C00189,DXB-MOE,2025-12-28T12:00,1,18.0,midday,1
B0002763,C00448,DXB-DTN,2025-12-28T13:00,2,58.0,midday,1
B0002764,C01490,DXB-DEI,2025-12-28T14:00,1,32.0,midday,1
B0002765,C00101,DXB-MOE,2025-12-28T15:00,3,90.0,midday,1
B0002766,C00362,DXB-MOE,2025-12-28T15:00,1,32.0,midday,1
B0002767,C00659,DXB-MOE,2025-12-28T17:00,1,26.0,evening,1
B0002768,C00915,DXB-MAR,2025-12-28T17:00,1,32.0,evening,1
B0002769,C00238,DXB-MAR,2025-12-28T18:00,2,42.0,evening,1
B0002770,C01026,DXB-MAR,2025-12-28T19:00,2,42.0,evening,1
B0002771,C02039,DXB-DTN,2025-12-28T20:00,1,32.0,evening,1
B0002772,C00444,DXB-MOE,2025-12-28T21:00,2,42.0,evening,1
B0002773,C01735,DXB-DTN,2025-12-28T22:00,1,18.0,evening,1
B0002774,C01054,DXB-MAR,2025-12-28T22:00,2,50.0,evening,1
B0002775,C00032,DXB-DEI,2025-12-29T07:00,2,42.0,morning,1
B0002776,C00982,DXB-DEI,2025-12-29T08:00,3,82.0,morning,1
B0002777,C01937,DXB-DTN,2025-12-29T09:00,1,18.0,morning,1
B0002778,C02392,DXB-DEI,2025-12-29T09:00,3,76.0,morning,1
B0002779,C02237,DXB-DTN,2025-12-29T12:00,2,48.0,midday,1
B0002780,C00135,DXB-MOE,2025-12-29T12:00,2,64.0,midday,1
B0002781,C00371,DXB-DTN,2025-12-29T14:00,2,50.0,midday,1
B0002782,C01955,DXB-DEI,2025-12-29T14:00,4,114.0,midday,1
B0002783,C01054,DXB-DTN,2025-12-29T15:00,3,76.0,midday,1
B0002784,C01189,DXB-MOE,2025-12-29T16:00,2,44.0,midday,1
B0002785,C01249,DXB-DEI,2025-12-29T16:00,2,64.0,midday,1
B0002786,C00871,DXB-MOE,2025-12-29T17:00,1,18.0,evening,1
B0002787,C01722,DXB-MOE,2025-12-29T17:00,1,32.0,evening,1
B0002788,C01194,DXB-MOE,2025-12-29T17:00,2,50.0,evening,1
B0002789,C00686,DXB-DEI,2025-12-29T17:00,1,18.0,evening,1
B0002790,C00739,DXB-DTN,2025-12-29T19:00,1,26.0,evening,1
B0002791,C00690,DXB-DTN,2025-12-29T19:00,2,48.0,evening,1
B0002792,C00261,DXB-DTN,2025-12-29T19:00,1,18.0,evening,1
B0002793,C01052,DXB-MOE,2025-12-29T19:00,2,50.0,evening,1
B0002794,C00626,DXB-MOE,2025-12-29T19:00,3,88.0,evening,1
B0002795,C01411,DXB-MAR,2025-12-29T19:00,1,18.0,evening,1
B0002796,C00722,DXB-MAR,2025-12-29T19:00,1,32.0,evening,1
B0002797,C01247,DXB-DEI,2025-12-29T19:00,3,82.0,evening,1
B0002798,C01121,DXB-MAR,2025-12-29T20:00,3,62.0,evening,1
B0002799,C01184,DXB-MAR,2025-12-29T20:00,3,76.0,evening,1
B0002800,C00759,DXB-MAR,2025-12-29T20:00,1,32.0,evening,1
B0002801,C01871,DXB-MAR,2025-12-29T22:00,1,32.0,evening,1
B0002802,C01862,DXB-DEI,2025-12-30T06:00,2,50.0,morning,1
B0002803,C01368,DXB-DEI,2025-12-30T07:00,1,24.0,morning,1
B0002804,C01177,DXB-DTN,2025-12-30T08:00,1,32.0,morning,1
B0002805,C00150,DXB-DTN,2025-12-30T08:00,1,24.0,morning,1
B0002806,C01861,DXB-DTN,2025-12-30T09:00,1,18.0,morning,1
B0002807,C00461,DXB-MOE,2025-12-30T10:00,3,78.0,morning,1
B0002808,C00444,DXB-MOE,2025-12-30T11:00,1,32.0,midday,1
B0002809,C01352,DXB-DTN,2025-12-30T12:00,2,50.0,midday,1
B0002810,C00485,DXB-DTN,2025-12-30T15:00,2,50.0,midday,1
B0002811,C01337,DXB-DEI,2025-12-30T16:00,2,56.0,midday,1
B0002812,C01852,DXB-DTN,2025-12-30T17:00,2,64.0,evening,1
B0002813,C01452,DXB-MOE,2025-12-30T17:00,2,56.0,evening,1
B0002814,C00226,DXB-DEI,2025-12-30T17:00,2,52.0,evening,1
B0002815,C00850,DXB-DTN,2025-12-30T18:00,3,74.0,evening,1
B0002816,C02208,DXB-MAR,2025-12-30T18:00,1,32.0,evening,1
B0002817,C01862,DXB-MAR,2025-12-30T18:00,1,24.0,evening,1
B0002818,C01917,DXB-MAR,2025-12-30T19:00,4,94.0,evening,1
B0002819,C01254,DXB-DTN,2025-12-30T20:00,2,48.0,evening,1
B0002820,C01422,DXB-MOE,2025-12-30T20:00,3,68.0,evening,1
B0002821,C01882,DXB-MOE,2025-12-30T20:00,2,58.0,evening,1
B0002822,C01735,DXB-MOE,2025-12-30T20:00,2,56.0,evening,1
B0002823,C01247,DXB-MOE,2025-12-30T20:00,1,32.0,evening,1
B0002824,C02224,DXB-DTN,2025-12-30T21:00,1,24.0,evening,1
B0002825,C01061,DXB-MAR,2025-12-30T22:00,1,26.0,evening,1
B0002826,C00546,DXB-MAR,2025-12-30T23:00,1,24.0,evening,1
B0002827,C01850,DXB-MAR,2025-12-31T07:00,1,24.0,morning,1
B0002828,C00979,DXB-MOE,2025-12-31T08:00,1,32.0,morning,1
B0002829,C01337,DXB-DTN,2025-12-31T09:00,1,24.0,morning,1
B0002830,C00117,DXB-MOE,2025-12-31T10:00,2,50.0,morning,1
B0002831,C00626,DXB-MAR,2025-12-31T10:00,1,18.0,morning,1
B0002832,C01934,DXB-MAR,2025-12-31T10:00,2,44.0,morning,1
B0002833,C00994,DXB-DEI,2025-12-31T10:00,2,50.0,morning,1
B0002834,C01863,DXB-MOE,2025-12-31T14:00,1,26.0,midday,1
B0002835,C01539,DXB-MAR,2025-12-31T14:00,1,26.0,midday,1
B0002836,C01895,DXB-MAR,2025-12-31T17:00,1,24.0,evening,1
B0002837,C01121,DXB-MAR,2025-12-31T20:00,1,26.0,evening,1
B0002838,C00164,DXB-DEI,2025-12-31T20:00,1,26.0,evening,1
B0002839,C02056,DXB-MAR,2025-12-31T21:00,2,36.0,evening,1
B0002840,C00435,DXB-MAR,2025-12-31T22:00,2,42.0,evening,1
B0002841,C02313,DXB-MAR,2025-12-31T22:00,1,32.0,evening,1
B0002842,C00373,DXB-MAR,2025-12-31T23:00,3,82.0,evening,1
B0002843,C00203,DXB-DTN,2026-01-01T07:00,1,18.0,morning,1
B0002844,C02130,DXB-DEI,2026-01-01T07:00,3,82.0,morning,1
B0002845,C00020,DXB-DTN,2026-01-01T08:00,2,56.0,morning,1
B0002846,C01900,DXB-DEI,2026-01-01T08:00,2,50.0,morning,1
B0002847,C01353,DXB-MOE,2026-01-01T10:00,2,50.0,morning,1
B0002848,C01496,DXB-DTN,2026-01-01T11:00,1,18.0,midday,1
B0002849,C01014,DXB-MOE,2026-01-01T11:00,1,32.0,midday,1
B0002850,C01931,DXB-DTN,2026-01-01T15:00,1,18.0,midday,1
B0002851,C02310,DXB-MOE,2026-01-01T15:00,1,18.0,midday,1
B0002852,C01073,DXB-MOE,2026-01-01T15:00,1,32.0,midday,1
B0002853,C01585,DXB-MAR,2026-01-01T15:00,1,32.0,midday,1
B0002854,C01629,DXB-MAR,2026-01-01T17:00,1,18.0,evening,1
B0002855,C02162,DXB-DEI,2026-01-01T17:00,1,32.0,evening,1
B0002856,C00101,DXB-DTN,2026-01-01T18:00,2,52.0,evening,1
B0002857,C00498,DXB-DTN,2026-01-01T18:00,2,50.0,evening,1
B0002858,C00676,DXB-DTN,2026-01-01T18:00,2,42.0,evening,1
B0002859,C00227,DXB-DTN,2026-01-01T18:00,1,26.0,evening,1
B0002860,C01820,DXB-MAR,2026-01-01T18:00,2,58.0,evening,1
B0002861,C00752,DXB-DTN,2026-01-01T20:00,5,140.0,evening,1
B0002862,C01546,DXB-MOE,2026-01-01T20:00,2,36.0,evening,1
B0002863,C00416,DXB-MAR,2026-01-01T20:00,3,96.0,evening,1
B0002864,C01051,DXB-DTN,2026-01-01T21:00,1,24.0,evening,1
B0002865,C00444,DXB-DTN,2026-01-01T21:00,3,82.0,evening,1
B0002866,C01023,DXB-MAR,2026-01-01T21:00,1,18.0,evening,1
B0002867,C02285,DXB-MAR,2026-01-01T21:00,3,70.0,evening,1
B0002868,C01366,DXB-MAR,2026-01-01T21:00,1,24.0,evening,1
B0002869,C00139,DXB-MAR,2026-01-01T21:00,3,76.0,evening,1
B0002870,C01852,DXB-MAR,2026-01-01T21:00,1,26.0,evening,1
B0002871,C01935,DXB-DTN,2026-01-01T22:00,2,58.0,evening,1
B0002872,C00928,DXB-MOE,2026-01-01T22:00,1,18.0,evening,1
B0002873,C00771,DXB-MAR,2026-01-01T23:00,2,50.0,evening,1
B0002874,C02075,DXB-DEI,2026-01-02T06:00,2,50.0,morning,1
B0002875,C01569,DXB-DEI,2026-01-02T07:00,2,52.0,morning,1
B0002876,C00787,DXB-DEI,2026-01-02T07:00,3,70.0,morning,1
B0002877,C00181,DXB-DEI,2026-01-02T07:00,1,18.0,morning,1
B0002878,C00041,DXB-MOE,2026-01-02T08:00,4,104.0,morning,1
B0002879,C00007,DXB-MAR,2026-01-02T08:00,3,82.0,morning,1
B0002880,C01899,DXB-MAR,2026-01-02T08:00,1,26.0,morning,1
B0002881,C02363,DXB-DEI,2026-01-02T08:00,1,26.0,morning,1
B0002882,C01551,DXB-DTN,2026-01-02T09:00,1,26.0,morning,1
B0002883,C01062,DXB-DTN,2026-01-02T09:00,2,58.0,morning,1
B0002884,C00135,DXB-MOE,2026-01-02T11:00,1,32.0,midday,1
B0002885,C00141,DXB-MOE,2026-01-02T14:00,4,108.0,midday,1
B0002886,C01026,DXB-MOE,2026-01-02T14:00,1,32.0,midday,1
B0002887,C01484,DXB-DTN,2026-01-02T15:00,1,18.0,midday,1
B0002888,C00731,DXB-DTN,2026-01-02T16:00,2,50.0,midday,1
